starttime	seconds	ctime	dtime	ttime	wait
Mon Nov 29 10:21:57 2021	1638161517	46	1	47	1
Mon Nov 29 10:21:51 2021	1638161511	46	1	47	1
Mon Nov 29 10:21:55 2021	1638161515	46	1	47	1
Mon Nov 29 10:21:57 2021	1638161517	28	19	47	15
Mon Nov 29 10:21:54 2021	1638161514	29	18	47	18
Mon Nov 29 10:21:52 2021	1638161512	46	1	47	1
Mon Nov 29 10:21:51 2021	1638161511	46	1	47	0
Mon Nov 29 10:21:53 2021	1638161513	46	0	47	0
Mon Nov 29 10:21:51 2021	1638161511	41	5	47	5
Mon Nov 29 10:21:52 2021	1638161512	45	2	47	2
Mon Nov 29 10:21:55 2021	1638161515	46	1	47	1
Mon Nov 29 10:21:52 2021	1638161512	45	2	47	2
Mon Nov 29 10:21:57 2021	1638161517	39	8	47	8
Mon Nov 29 10:21:51 2021	1638161511	39	8	47	7
Mon Nov 29 10:21:51 2021	1638161511	47	1	47	1
Mon Nov 29 10:21:51 2021	1638161511	39	8	47	8
Mon Nov 29 10:21:57 2021	1638161517	31	16	47	16
Mon Nov 29 10:21:53 2021	1638161513	22	26	47	26
Mon Nov 29 10:21:51 2021	1638161511	46	1	47	1
Mon Nov 29 10:21:53 2021	1638161513	42	5	47	5
Mon Nov 29 10:21:52 2021	1638161512	47	1	47	1
Mon Nov 29 10:21:53 2021	1638161513	47	1	47	0
Mon Nov 29 10:21:57 2021	1638161517	35	13	47	13
Mon Nov 29 10:21:55 2021	1638161515	46	1	47	1
Mon Nov 29 10:21:55 2021	1638161515	47	1	48	1
Mon Nov 29 10:21:56 2021	1638161516	38	10	48	10
Mon Nov 29 10:21:51 2021	1638161511	46	2	48	1
Mon Nov 29 10:21:53 2021	1638161513	46	2	48	2
Mon Nov 29 10:21:54 2021	1638161514	47	1	48	1
Mon Nov 29 10:21:54 2021	1638161514	47	1	48	1
Mon Nov 29 10:21:53 2021	1638161513	47	1	48	1
Mon Nov 29 10:21:56 2021	1638161516	47	1	48	1
Mon Nov 29 10:21:54 2021	1638161514	24	24	48	24
Mon Nov 29 10:21:51 2021	1638161511	33	15	48	15
Mon Nov 29 10:21:52 2021	1638161512	48	0	48	0
Mon Nov 29 10:21:55 2021	1638161515	44	4	48	4
Mon Nov 29 10:21:56 2021	1638161516	24	24	48	24
Mon Nov 29 10:21:53 2021	1638161513	47	1	48	1
